hall_id,as_of_date,machine_key,machine_name,units,baseline_days,baseline_avg_diff,special_selected_n,momentum_selected_n,composite_score,type_label,source_name,notes
tsurumi_maruhan,2026-04-23,mt_1658453818,スマスロ ゴジラ対エヴァンゲリオン,1,23,713,0,0,2.852,公開機種集計・過去スナップショット,slorepo_machine_aggregate,公開ページの2026/4/1〜4/23集計に基づく過去スナップショット。鮮度が低いため店日予測・着席推奨には未使用。
tsurumi_maruhan,2026-04-23,mt_c2f6ac475b,麻雀格闘倶楽部 覚醒,1,23,491,0,0,1.964,公開機種集計・過去スナップショット,slorepo_machine_aggregate,公開ページの2026/4/1〜4/23集計に基づく過去スナップショット。鮮度が低いため店日予測・着席推奨には未使用。
tsurumi_maruhan,2026-04-23,mt_1ca73c35a2,Lうみねこのなく頃に2,1,23,430,0,0,1.72,公開機種集計・過去スナップショット,slorepo_machine_aggregate,公開ページの2026/4/1〜4/23集計に基づく過去スナップショット。鮮度が低いため店日予測・着席推奨には未使用。
tsurumi_maruhan,2026-04-23,mt_d81aea99f3,スマスロ 虚構推理,2,23,328,0,0,1.312,公開機種集計・過去スナップショット,slorepo_machine_aggregate,公開ページの2026/4/1〜4/23集計に基づく過去スナップショット。鮮度が低いため店日予測・着席推奨には未使用。
tsurumi_maruhan,2026-04-23,mt_f4c902d744,新ハナビ,2,23,293,0,0,1.172,公開機種集計・過去スナップショット,slorepo_machine_aggregate,公開ページの2026/4/1〜4/23集計に基づく過去スナップショット。鮮度が低いため店日予測・着席推奨には未使用。
tsurumi_maruhan,2026-04-23,mt_9ac4eca9bb,アレックス ブライト,4,23,199,0,0,0.796,公開機種集計・過去スナップショット,slorepo_machine_aggregate,公開ページの2026/4/1〜4/23集計に基づく過去スナップショット。鮮度が低いため店日予測・着席推奨には未使用。
tsurumi_maruhan,2026-04-23,mt_33f9d50dd8,いざ！番長,4,23,166,0,0,0.664,公開機種集計・過去スナップショット,slorepo_machine_aggregate,公開ページの2026/4/1〜4/23集計に基づく過去スナップショット。鮮度が低いため店日予測・着席推奨には未使用。
tsurumi_maruhan,2026-04-23,mt_c71da31376,L主役は銭形4,1,23,161,0,0,0.644,公開機種集計・過去スナップショット,slorepo_machine_aggregate,公開ページの2026/4/1〜4/23集計に基づく過去スナップショット。鮮度が低いため店日予測・着席推奨には未使用。
tsurumi_maruhan,2026-04-23,mt_e199f4b58d,スマスロ ゴッドイーター リザレクション,3,23,101,0,0,0.404,公開機種集計・過去スナップショット,slorepo_machine_aggregate,公開ページの2026/4/1〜4/23集計に基づく過去スナップショット。鮮度が低いため店日予測・着席推奨には未使用。
tsurumi_maruhan,2026-04-23,mt_a76e1193fd,スマスロ 無職転生,3,23,93,0,0,0.372,公開機種集計・過去スナップショット,slorepo_machine_aggregate,公開ページの2026/4/1〜4/23集計に基づく過去スナップショット。鮮度が低いため店日予測・着席推奨には未使用。
tsurumi_maruhan,2026-04-23,mt_ba890f761f,スマスロ 攻殻機動隊,4,23,84,0,0,0.336,公開機種集計・過去スナップショット,slorepo_machine_aggregate,公開ページの2026/4/1〜4/23集計に基づく過去スナップショット。鮮度が低いため店日予測・着席推奨には未使用。
tsurumi_maruhan,2026-04-23,mt_abdc30c1db,Lからくりサーカス,10,23,77,0,0,0.308,公開機種集計・過去スナップショット,slorepo_machine_aggregate,公開ページの2026/4/1〜4/23集計に基づく過去スナップショット。鮮度が低いため店日予測・着席推奨には未使用。
tsurumi_maruhan,2026-04-23,mt_332cb8f2c0,パチスロ ハイパーラッシュ,1,23,65,0,0,0.26,公開機種集計・過去スナップショット,slorepo_machine_aggregate,公開ページの2026/4/1〜4/23集計に基づく過去スナップショット。鮮度が低いため店日予測・着席推奨には未使用。
tsurumi_maruhan,2026-04-23,mt_b7c088f7b7,スマスロ シャーマンキング,3,23,45,0,0,0.18,公開機種集計・過去スナップショット,slorepo_machine_aggregate,公開ページの2026/4/1〜4/23集計に基づく過去スナップショット。鮮度が低いため店日予測・着席推奨には未使用。
tsurumi_maruhan,2026-04-23,mt_8c1a136483,スマスロ ケモノガタリ,6,23,29,0,0,0.116,公開機種集計・過去スナップショット,slorepo_machine_aggregate,公開ページの2026/4/1〜4/23集計に基づく過去スナップショット。鮮度が低いため店日予測・着席推奨には未使用。
