hall_id,as_of_date,machine_key,machine_name,units,baseline_days,baseline_avg_diff,special_selected_n,momentum_selected_n,composite_score,type_label,source_name,notes
tsurumi_aviva,2026-06-10,hokuto_tensei2,スマスロ北斗の拳 転生の章2,,0,,4,11,3.7809,媒体選抜箇所集計・店全体非代表,slopachi_selected_reports_20260410_20260610,選抜4台ブロック4件、勝ち台11/16、選抜加重平均+3682枚、平均7435G。店全体平均ではなく着席・店日予測には不使用。
tsurumi_aviva,2026-06-10,smart_god,スマスロ ミリオンゴッド-神々の軌跡-,,0,,3,8,3.0777,媒体選抜箇所集計・店全体非代表,slopachi_selected_reports_20260410_20260610,選抜4台ブロック3件、勝ち台8/12、選抜加重平均+2643枚、平均8723G。店全体平均ではなく着席・店日予測には不使用。
tsurumi_aviva,2026-06-10,neo_aim,ネオアイムジャグラーEX,,0,,3,6,1.7588,媒体選抜箇所集計・店全体非代表,slopachi_selected_reports_20260410_20260610,選抜4台ブロック3件、勝ち台6/12、選抜加重平均+700枚、平均4947G。店全体平均ではなく着席・店日予測には不使用。
tsurumi_aviva,2026-06-10,my_juggler_v,マイジャグラーV,,0,,2,7,2.3019,媒体選抜箇所集計・店全体非代表,slopachi_selected_reports_20260410_20260610,選抜4台ブロック2件、勝ち台7/8、選抜加重平均+900枚、平均6615G。店全体平均ではなく着席・店日予測には不使用。
tsurumi_aviva,2026-06-10,tokyo_ghoul,L東京喰種,,0,,2,3,1.2714,媒体選抜箇所集計・店全体非代表,slopachi_selected_reports_20260410_20260610,選抜4台ブロック2件、勝ち台3/8、選抜加重平均+390枚、平均8395G。店全体平均ではなく着席・店日予測には不使用。
tsurumi_aviva,2026-06-10,sao2,スロット ソードアート・オンラインⅡ,,0,,1,4,5.3264,媒体選抜箇所集計・店全体非代表,slopachi_selected_reports_20260410_20260610,選抜4台ブロック1件、勝ち台4/4、選抜加重平均+6390枚、平均10070G。店全体平均ではなく着席・店日予測には不使用。
tsurumi_aviva,2026-06-10,koukaku,スマスロ 攻殻機動隊,,0,,1,3,3.5379,媒体選抜箇所集計・店全体非代表,slopachi_selected_reports_20260410_20260610,選抜4台ブロック1件、勝ち台3/4、選抜加重平均+3820枚、平均8640G。店全体平均ではなく着席・店日予測には不使用。
tsurumi_aviva,2026-06-10,vvv2,L革命機ヴァルヴレイヴ2,,0,,1,2,3.0694,媒体選抜箇所集計・店全体非代表,slopachi_selected_reports_20260410_20260610,選抜4台ブロック1件、勝ち台2/4、選抜加重平均+3650枚、平均7270G。店全体平均ではなく着席・店日予測には不使用。
tsurumi_aviva,2026-06-10,okidoki_gorgeous,沖ドキ！ゴージャス,,0,,1,3,3.4059,媒体選抜箇所集計・店全体非代表,slopachi_selected_reports_20260410_20260610,選抜4台ブロック1件、勝ち台3/4、選抜加重平均+3580枚、平均4480G。店全体平均ではなく着席・店日予測には不使用。
tsurumi_aviva,2026-06-10,kabaneri_kaimon,スマスロ 甲鉄城のカバネリ 海門決戦,,0,,1,3,2.9604,媒体選抜箇所集計・店全体非代表,slopachi_selected_reports_20260410_20260610,選抜4台ブロック1件、勝ち台3/4、選抜加重平均+2770枚、平均8410G。店全体平均ではなく着席・店日予測には不使用。
