hall_id,as_of_date,machine_key,machine_name,units,baseline_days,baseline_avg_diff,special_selected_n,momentum_selected_n,composite_score,type_label,source_name,notes
mizonokuchi_slot_act,2026-07-12,act_001,"A‐SLOT+ 異世界かるてっと",1,42,-40.6,0,0,-0.0351,"回避/低位",slorepo,"2026-06-01〜07-12の42日加重"
mizonokuchi_slot_act,2026-07-12,act_002,"Boowy",1,42,-47.3,0,0,-0.0461,"回避/低位",slorepo,"2026-06-01〜07-12の42日加重"
mizonokuchi_slot_act,2026-07-12,act_003,"CCエンジェル",1,42,-217.4,0,0,-0.3262,"回避/低位",slorepo,"2026-06-01〜07-12の42日加重"
mizonokuchi_slot_act,2026-07-12,act_004,"L ＨＥＹ！エリートサラリーマン鏡",1,42,-303.6,0,0,-0.4681,"回収源",slorepo,"2026-06-01〜07-12の42日加重"
mizonokuchi_slot_act,2026-07-12,act_005,"Lスマスロ北斗の拳",14,42,-78.7,0,0,-0.0978,"回避/低位",slorepo,"2026-06-01〜07-12の42日加重"
mizonokuchi_slot_act,2026-07-12,act_006,"Lソードアート・オンライン",1,42,-485.4,0,0,-0.7674,"回収源",slorepo,"2026-06-01〜07-12の42日加重"
mizonokuchi_slot_act,2026-07-12,act_007,"Lパチスロ かぐや様は告らせたい",3,42,-261.4,1,1,1.4648,"特定日特化（平常回避）",slorepo,"2026-06-01〜07-12の42日加重"
mizonokuchi_slot_act,2026-07-12,act_008,"Lパチスロからくりサーカス",2,42,-20.6,0,0,-0.0022,"回避/低位",slorepo,"2026-06-01〜07-12の42日加重"
mizonokuchi_slot_act,2026-07-12,act_009,"Lパチスロ炎炎ノ消防隊2",1,42,-304.3,0,0,-0.4692,"回収源",slorepo,"2026-06-01〜07-12の42日加重"
mizonokuchi_slot_act,2026-07-12,act_010,"Lパチスロ革命機ヴァルヴレイヴ2",1,42,-374.9,0,0,-0.5855,"回収源",slorepo,"2026-06-01〜07-12の42日加重"
mizonokuchi_slot_act,2026-07-12,act_011,"L虚構推理",1,42,42.3,0,0,0.1014,"平常ベース型",slorepo,"2026-06-01〜07-12の42日加重"
mizonokuchi_slot_act,2026-07-12,act_012,"L少女☆歌劇 レヴュースタァライト -The SLOT-",2,42,-141.9,0,0,-0.2019,"回避/低位",slorepo,"2026-06-01〜07-12の42日加重"
