hall_id,as_of_date,machine_key,machine_name,units,baseline_days,baseline_avg_diff,special_selected_n,momentum_selected_n,composite_score,type_label,source_name,notes
yokohama_123_west,2026-07-07,tokyo_ghoul,L東京喰種,,0,,11,61,2.0925,媒体選抜箇所集計・店全体非代表,hall_navi_selected_report_180d,過去180日媒体レポート内の選抜箇所: 掲載11日、勝ち台61/88、選抜平均+2682枚、平均7796G。店全体平均ではなく予測には不使用。
yokohama_123_west,2026-07-07,kabaneri_kaimon,スマスロ 甲鉄城のカバネリ 海門決戦,,0,,8,43,0.9941,媒体選抜箇所集計・店全体非代表,hall_navi_selected_report_180d,過去180日媒体レポート内の選抜箇所: 掲載8日、勝ち台43/56、選抜平均+2468枚、平均9213G。店全体平均ではなく予測には不使用。
yokohama_123_west,2026-07-07,my_juggler_v,マイジャグラーV,,0,,11,69,-0.0271,媒体選抜箇所集計・店全体非代表,hall_navi_selected_report_180d,過去180日媒体レポート内の選抜箇所: 掲載11日、勝ち台69/84、選抜平均+1568枚、平均8820G。店全体平均ではなく予測には不使用。
yokohama_123_west,2026-07-07,hokuto_tensei2,スマスロ北斗の拳 転生の章2,,0,,8,31,1.0817,媒体選抜箇所集計・店全体非代表,hall_navi_selected_report_180d,過去180日媒体レポート内の選抜箇所: 掲載8日、勝ち台31/44、選抜平均+2522枚、平均6844G。店全体平均ではなく予測には不使用。
yokohama_123_west,2026-07-07,enen2,スマスロ 炎炎ノ消防隊2,,0,,2,7,-1.0253,媒体選抜箇所集計・店全体非代表,hall_navi_selected_report_180d,過去180日媒体レポート内の選抜箇所: 掲載2日、勝ち台7/12、選抜平均+2447枚、平均9210G。店全体平均ではなく予測には不使用。
yokohama_123_west,2026-07-07,shinuchi_yoshimune,スマスロ真打吉宗,,0,,3,10,-0.6685,媒体選抜箇所集計・店全体非代表,hall_navi_selected_report_180d,過去180日媒体レポート内の選抜箇所: 掲載3日、勝ち台10/12、選抜平均+2357枚、平均7177G。店全体平均ではなく予測には不使用。
yokohama_123_west,2026-07-07,cross_machine_4,機種跨ぎ4台並び,4,0,,5,16,-1.1993,媒体選抜箇所集計・店全体非代表,hall_navi_selected_report_180d,過去180日媒体レポート内の選抜箇所: 掲載5日、勝ち台16/20、選抜平均+1412枚、平均6622G。店全体平均ではなく予測には不使用。
yokohama_123_west,2026-07-07,vvv2,L革命機ヴァルヴレイヴ2,,0,,2,6,-0.4225,媒体選抜箇所集計・店全体非代表,hall_navi_selected_report_180d,過去180日媒体レポート内の選抜箇所: 掲載2日、勝ち台6/8、選抜平均+3190枚、平均7200G。店全体平均ではなく予測には不使用。
yokohama_123_west,2026-07-07,goblin_slayer2,LゴブリンスレイヤーII,,0,,2,7,-0.4712,媒体選抜箇所集計・店全体非代表,hall_navi_selected_report_180d,過去180日媒体レポート内の選抜箇所: 掲載2日、勝ち台7/8、選抜平均+3130枚、平均4300G。店全体平均ではなく予測には不使用。
yokohama_123_west,2026-07-07,sengoku_otome5,L戦国乙女5,4,0,,1,3,-0.3544,媒体選抜箇所集計・店全体非代表,hall_navi_selected_report_180d,過去180日媒体レポート内の選抜箇所: 掲載1日、勝ち台3/4、選抜平均+4630枚、平均9280G。店全体平均ではなく予測には不使用。
