hall_id,as_of_date,machine_key,machine_name,units,baseline_days,baseline_avg_diff,special_selected_n,momentum_selected_n,composite_score,type_label,source_name,notes
kashimada_asahi2,2026-07-12,a2_07dd0197d6,Lスマスロ北斗の拳,,20,,6,,100.0,2系公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
kashimada_asahi2,2026-07-12,a2_405bd1d670,スマスロ新鬼武者3,,20,,5,,83.3,2系公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
kashimada_asahi2,2026-07-12,a2_6e7ab6bf06,スマスロ ミリオンゴッド-神々の軌跡-,,20,,4,,66.7,2系公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
kashimada_asahi2,2026-07-12,a2_5eec5faf4a,L戦国乙女４ 戦乱に閃く炯眼の軍師,,20,,4,,66.7,2系公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
kashimada_asahi2,2026-07-12,a2_932cd6aec0,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,,20,,4,,66.7,2系公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
kashimada_asahi2,2026-07-12,a2_d6236263c0,ゴーゴージャグラー３,,20,,3,,50.0,2系公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
kashimada_asahi2,2026-07-12,a2_3302850d31,スマスロ鉄拳6,,20,,3,,50.0,2系公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
kashimada_asahi2,2026-07-12,a2_d4add9e49e,Lパチスロ革命機ヴァルヴレイヴ2,,20,,3,,50.0,2系公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
kashimada_asahi2,2026-07-12,a2_e199f4b58d,スマスロ ゴッドイーター リザレクション,,20,,3,,50.0,2系公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
kashimada_asahi2,2026-07-12,a2_c8d5c69ee8,パチスロハイパーラッシュ,,20,,2,,33.3,2系公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
