hall_id,as_of_date,machine_key,machine_name,units,baseline_days,baseline_avg_diff,special_selected_n,momentum_selected_n,composite_score,type_label,source_name,notes
center_minami_ziath,2026-07-11,zc_c7c02d5545,L東京喰種,,14,,5,,100.0,旧イベント日公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
center_minami_ziath,2026-07-11,zc_26ddb72138,マイジャグラーV,,14,,4,,80.0,旧イベント日公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
center_minami_ziath,2026-07-11,zc_a7c5192cfe,スマスロ北斗の拳,,14,,4,,80.0,旧イベント日公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
center_minami_ziath,2026-07-11,zc_a03aac2a8e,ゴーゴージャグラー3,,14,,3,,60.0,旧イベント日公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
center_minami_ziath,2026-07-11,zc_4c315d2304,スマスロモンキーターンV,,14,,3,,60.0,旧イベント日公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
center_minami_ziath,2026-07-11,zc_07bc149e50,スマスロ化物語,,14,,2,,40.0,旧イベント日公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
center_minami_ziath,2026-07-11,zc_0e969c6c02,甲鉄城のカバネリ 海門決戦,,14,,2,,40.0,旧イベント日公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
center_minami_ziath,2026-07-11,zc_b985677db9,スマスロ北斗の拳 転生の章2,,14,,2,,40.0,旧イベント日公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
center_minami_ziath,2026-07-11,zc_136f1e7015,L炎炎ノ消防隊2,,14,,2,,40.0,旧イベント日公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
center_minami_ziath,2026-07-11,zc_6a571b912c,スマスロ ハナビ,,14,,1,,20.0,旧イベント日公開ハイライト・監視,minrepo_selected_machine_recurrence,結果後抽出の公開上位機種。店日予測・着席推奨には未使用。
