hall_id,as_of_date,machine_key,machine_name,units,baseline_days,baseline_avg_diff,special_selected_n,momentum_selected_n,composite_score,type_label,source_name,notes
fukutoshin_maruhan_shinjuku_toho,2026-07-12,toho_001,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,5,42,596.7,7,5,1.9652,常用+特定日,slorepo,A=2026-06-01〜07-12の公開機種月間累計（42日利用可能）。B=2026-04-13〜07-12の事前定義特定日30日での優秀機種選抜回数。C=2026-06-13〜07-12の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。
fukutoshin_maruhan_shinjuku_toho,2026-07-12,toho_002,スマスロ シャーマンキング,4,42,419.7,6,7,1.8606,常用+特定日,slorepo,A=2026-06-01〜07-12の公開機種月間累計（42日利用可能）。B=2026-04-13〜07-12の事前定義特定日30日での優秀機種選抜回数。C=2026-06-13〜07-12の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。
fukutoshin_maruhan_shinjuku_toho,2026-07-12,toho_003,SアイムジャグラーＥＸ,7,42,361.6,8,3,1.6925,常用+特定日,slorepo,A=2026-06-01〜07-12の公開機種月間累計（42日利用可能）。B=2026-04-13〜07-12の事前定義特定日30日での優秀機種選抜回数。C=2026-06-13〜07-12の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。
fukutoshin_maruhan_shinjuku_toho,2026-07-12,toho_004,L虚構推理,3,42,179.4,5,8,1.5675,常用+特定日,slorepo,A=2026-06-01〜07-12の公開機種月間累計（42日利用可能）。B=2026-04-13〜07-12の事前定義特定日30日での優秀機種選抜回数。C=2026-06-13〜07-12の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。
fukutoshin_maruhan_shinjuku_toho,2026-07-12,toho_005,Lアズールレーン THE ANIMATION,2,42,830.8,4,4,1.4385,常用+特定日,slorepo,A=2026-06-01〜07-12の公開機種月間累計（42日利用可能）。B=2026-04-13〜07-12の事前定義特定日30日での優秀機種選抜回数。C=2026-06-13〜07-12の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。
fukutoshin_maruhan_shinjuku_toho,2026-07-12,toho_006,ファンキージャグラー２ＫＴ,32,42,506.4,6,3,1.4180,常用+特定日,slorepo,A=2026-06-01〜07-12の公開機種月間累計（42日利用可能）。B=2026-04-13〜07-12の事前定義特定日30日での優秀機種選抜回数。C=2026-06-13〜07-12の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。
fukutoshin_maruhan_shinjuku_toho,2026-07-12,toho_007,A‐SLOT+ 異世界かるてっと,3,42,670.5,3,6,1.3491,常用+特定日,slorepo,A=2026-06-01〜07-12の公開機種月間累計（42日利用可能）。B=2026-04-13〜07-12の事前定義特定日30日での優秀機種選抜回数。C=2026-06-13〜07-12の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。
fukutoshin_maruhan_shinjuku_toho,2026-07-12,toho_008,チバリヨ2,3,42,184.9,5,5,1.1810,常用+特定日,slorepo,A=2026-06-01〜07-12の公開機種月間累計（42日利用可能）。B=2026-04-13〜07-12の事前定義特定日30日での優秀機種選抜回数。C=2026-06-13〜07-12の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。
fukutoshin_maruhan_shinjuku_toho,2026-07-12,toho_009,スマスロ北斗の拳 転生の章2,7,42,146.3,5,5,1.1457,常用+特定日,slorepo,A=2026-06-01〜07-12の公開機種月間累計（42日利用可能）。B=2026-04-13〜07-12の事前定義特定日30日での優秀機種選抜回数。C=2026-06-13〜07-12の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。
fukutoshin_maruhan_shinjuku_toho,2026-07-12,toho_010,Lパチスロからくりサーカス,9,42,327.0,4,5,1.1076,常用+特定日,slorepo,A=2026-06-01〜07-12の公開機種月間累計（42日利用可能）。B=2026-04-13〜07-12の事前定義特定日30日での優秀機種選抜回数。C=2026-06-13〜07-12の全30日選抜回数。S=0.40z(B)+0.35z(A)+0.25z(C)。
